0.22423789,4.879095879500072,9,0.19974588,0,0,0.38072132,-1
0.22423789,9.154302219684665,10,0.19974588,0,0,0.38072132,-1
0.22423789,5.302114376956201,8,0.19974588,0,0,0.38072132,-1
0.22423789,7.126780577012009,11,0.19974588,0,0,0.38072132,-1
0.22423789,5.093281567567245,7,0.19974588,0,0,0.38072132,-1
0.22423789,8.674217945576698,10,0.19974588,0,0,0.38072132,-1
0.22423789,5.768638101247614,10,0.19974588,0,0,0.38072132,-1
0.22423789,3.963220986522988,10,0,0,0,0.38072132,-1
0.22423789,6.422786754151796,9,0,0,0,0.38072132,-1
0.22423789,6.000000434294264,6,0,0,0,0.38072132,-1
0.22423789,7.96643272990631,8,0.19974588,0,0,0.38072132,-1
0.22423789,5.8736692927067935,10,0.19974588,0,0,0.38072132,-1
0.22423789,7.769451179402037,8,0.19974588,0,0,0.38072132,-1
0.22423789,4.164442085209516,8,0.19974588,0,0,0.38072132,-1
0.22423789,5.274019222519329,8,0.19974588,0,0,0.38072132,-1
0.22423789,5.8901414600645765,7,0.19974588,0,0,0.38072132,-1
0.22423789,7.595826777073222,8,0.19974588,0,0,0.38072132,-1
0.22423789,6.3632358044836925,8,0,0,0,0.38072132,-1
0.22423789,6.603538416226968,8,0.19974588,0,0,0.38072132,-1
0.22423789,4.890018397188112,9,0.19974588,0,0,0.38072132,-1
0.22423789,6.172018809424556,8,0.19974588,0,0,0.38072132,-1
0.22423789,4.845098040014256,6,0.19974588,0,0,0.38072132,-1
0.22423789,10.000000000043428,10,0.19974588,0,0,0.38072132,-1
0.22423789,21.69196510276736,26,0.19974588,0,0,0.38072132,-1
0.22423789,3.301680949293576,6,0.19974588,0,0,0.38072132,-1
0.22423789,7.790777601337692,10,0.19974588,0,0,0.38072132,-1
0.22423789,6.000000434294264,6,0.19974588,0,0,0.38072132,-1
0.22423789,8.000000004342944,8,0.19974588,0,0,0.38072132,-1
0.22423789,9.762379179906686,10,0.19974588,0,0,0.38072132,-1
0.22423789,5.751433081819346,8,0.19974588,0,0,0.38072132,-1
0.22423789,5.566555330883054,9,0,0,0,0.38072132,-1
0.22423789,4.30102999566398,8,0.19974588,0,0,0.38072132,-1
0.22423789,4.438130800243104,9,0.19974588,0,0,0.38072132,-1
0.22423789,7.126780577012009,11,0.19974588,0,0,0.38072132,-1
0.22423789,7.812445402872756,9,0.19974588,0,0,0.38072132,-1
0.22423789,3.301680949293576,6,0.19974588,0,0,0.38072132,-1
0.22423789,5.843108141999607,10,0.19974588,0,0,0.38072132,-1
0.22423789,3.4058583993176366,8,0,0,0,0.38072132,-1
0.22423789,6.737033531333877,8,0.19974588,0,0,0.38072132,-1
0.22423789,4.867160957549898,7,0,0,0,0.38072132,-1
0.22423789,8.000000004342944,8,0.19974588,0,0,0.38072132,-1
0.22423789,5.7486143569053185,8,0.19974588,0,0,0.38072132,-1
0.22423789,6.004321373782642,7,0.19974588,0,0,0.38072132,-1
0.22423789,8.869237588535672,9,0.19974588,0,0,0.38072132,-1
0.22423789,7.854973673726417,9,0.19974588,0,0,0.38072132,-1
0.22423789,6.000000434294264,6,0,0,0,0.38072132,-1
0.22423789,4.078456818053292,6,0.19974588,0,0,0.38072132,-1
0.22423789,8.000000004342944,8,0.19974588,0,0,0.38072132,-1
0.22423789,3.133538908370217,7,0.19974588,0,0,0.38072132,-1
0.22423789,6.000000434294264,6,0.19974588,0,0,0.38072132,-1
0.22423789,4.643571104287285,9,0.19974588,0,0,0.38072132,-1
0.22423789,2.8356905714924254,6,0.19974588,0,0,0.38072132,-1
0.22423789,7.3820170425748675,8,0.19974588,0,0,0.38072132,-1
0.22423789,7.920175522010021,8,0.19974588,0,0,0.38072132,-1
0.22423789,7.948461870061283,9,0.19974588,0,0,0.38072132,-1
0.22423789,8.18754892086127,10,0.19974588,0,0,0.38072132,-1
0.22423789,10.59582016843331,11,0.19974588,0,0,0.38072132,-1
0.22423789,2.296665190261531,7,0,0,0,0,1
0.22423789,2.296665190261531,7,0,0,0,0,1
0.22423789,2.296665190261531,7,0,0,0,0,1
0.22423789,2.296665190261531,7,0,0,0,0.38072132,1
0.22423789,2.296665190261531,7,0,0,0,0.38072132,1
0.22423789,2.296665190261531,7,0,0,0,0.38072132,1
0.22423789,5.6232492903979,7,0.19974588,0,0,0.38072132,-1
0.22423789,2.296665190261531,7,0,0,0,0,1
0.22423789,2.296665190261531,7,0,0,0,0.38072132,1
0.22423789,2.296665190261531,7,0,0,0,0.38072132,1
0.22423789,6.26444001134421,10,0.19974588,0,0,0.38072132,-1
0.22423789,9.000000000434293,9,0,0,0,0.38072132,-1
0.22423789,5.459995256047391,9,0.19974588,0,0,0.38072132,-1
0.22423789,13.194971256740862,15,0.19974588,0,0,0.38072132,-1
0.22423789,2.296665190261531,7,0,0,0,0,1
0.22423789,6.463295609962002,7,0.19974588,0,0,0.38072132,-1
0.22423789,6.40844349315213,11,0.19974588,0,0,0.38072132,-1
0.22423789,2.296665190261531,7,0,0,0,0.38072132,1
0.22423789,5.797890483058348,12,0.19974588,0,0,0.38072132,-1
0.22423789,2.296665190261531,7,0,0,0,0,1
0.22423789,2.296665190261531,7,0,0,0,0,1
0.22423789,3.0004340774793183,3,0.19974588,0,0,0.38072132,-1
0.22423789,12.000000000000433,12,0.19974588,0,0,0.38072132,-1
0.22423789,2.296665190261531,7,0,0,0,0.38072132,1
